
CommandType     Name                                               Version    Source
Function        New-AzSecurityCspmMonitorGithubOfferingObject      1.6.0      Az.Security
Function        New-AzSecurityCspmMonitorGitLabOfferingObject      1.6.0      Az.Security
Function        New-AzSecurityDefenderCspmAwsOfferingObject        1.6.0      Az.Security
Function        New-AzSecurityDefenderCspmGcpOfferingObject        1.6.0      Az.Security
Function        New-AzSecurityDefenderForContainersAwsOfferingObj… 1.6.0      Az.Security
Function        New-AzSecurityDefenderForContainersGcpOfferingObj… 1.6.0      Az.Security
Function        New-AzSecurityDefenderForDatabasesAwsOfferingObje… 1.6.0      Az.Security
Function        New-AzSecurityDefenderForDatabasesGcpOfferingObje… 1.6.0      Az.Security
Function        New-AzSecurityDefenderForServersAwsOfferingObject  1.6.0      Az.Security
Function        New-AzSecurityDefenderForServersGcpOfferingObject  1.6.0      Az.Security
Function        New-AzSecurityGcpOrganizationalDataMemberObject    1.6.0      Az.Security
Function        New-AzSecurityGcpOrganizationalDataOrganizationOb… 1.6.0      Az.Security
Function        New-AzSecurityGcpProjectEnvironmentObject          1.6.0      Az.Security
Function        New-AzSecurityGitHubScopeEnvironmentObject         1.6.0      Az.Security
Function        New-AzSecurityGitLabScopeEnvironmentObject         1.6.0      Az.Security
Function        New-AzSecurityInformationProtectionAwsOfferingObj… 1.6.0      Az.Security
Function        New-AzSentinelAlertRule                            3.1.1      Az.SecurityInsights
Function        New-AzSentinelAlertRuleAction                      3.1.1      Az.SecurityInsights
Function        New-AzSentinelAutomationRule                       3.1.1      Az.SecurityInsights
Function        New-AzSentinelBookmark                             3.1.1      Az.SecurityInsights
Function        New-AzSentinelBookmarkRelation                     3.1.1      Az.SecurityInsights
Function        New-AzSentinelDataConnector                        3.1.1      Az.SecurityInsights
Function        New-AzSentinelEntityQuery                          3.1.1      Az.SecurityInsights
Function        New-AzSentinelIncident                             3.1.1      Az.SecurityInsights
Function        New-AzSentinelIncidentComment                      3.1.1      Az.SecurityInsights
Function        New-AzSentinelIncidentRelation                     3.1.1      Az.SecurityInsights
Function        New-AzSentinelIncidentTeam                         3.1.1      Az.SecurityInsights
Function        New-AzSentinelOnboardingState                      3.1.1      Az.SecurityInsights
Function        New-AzServiceBusAuthorizationRule                  3.0.0      Az.ServiceBus
Function        New-AzServiceBusGeoDRConfiguration                 3.0.0      Az.ServiceBus
Function        New-AzServiceBusIPRuleConfig                       3.0.0      Az.ServiceBus
Function        New-AzServiceBusKey                                3.0.0      Az.ServiceBus
Function        New-AzServiceBusKeyVaultPropertiesObject           3.0.0      Az.ServiceBus
Function        New-AzServiceBusNamespace                          3.0.0      Az.ServiceBus
Function        New-AzServiceBusQueue                              3.0.0      Az.ServiceBus
Function        New-AzServiceBusRule                               3.0.0      Az.ServiceBus
Function        New-AzServiceBusSubscription                       3.0.0      Az.ServiceBus
Function        New-AzServiceBusTopic                              3.0.0      Az.ServiceBus
Function        New-AzServiceBusVirtualNetworkRuleConfig           3.0.0      Az.ServiceBus
Function        New-AzSqlVirtualMachineAgReplicaObject             2.2.0      Az.SqlVirtualMachine
Function        New-AzSqlVirtualMachineMultiSubnetIPConfiguration… 2.2.0      Az.SqlVirtualMachine
Function        New-AzSqlVM                                        2.2.0      Az.SqlVirtualMachine
Function        New-AzSqlVMGroup                                   2.2.0      Az.SqlVirtualMachine
Function        New-AzStackHciArcSetting                           2.3.1      Az.StackHCI
Function        New-AzStackHciCluster                              2.3.1      Az.StackHCI
Function        New-AzStackHciExtension                            2.3.1      Az.StackHCI
Function        New-AzStackHCIVMImage                              1.0.1      Az.StackHCIVM
Function        New-AzStackHCIVMLogicalNetwork                     1.0.1      Az.StackHCIVM
Function        New-AzStackHCIVMNetworkInterface                   1.0.1      Az.StackHCIVM
Function        New-AzStackHCIVMStoragePath                        1.0.1      Az.StackHCIVM
Function        New-AzStackHCIVMVirtualHardDisk                    1.0.1      Az.StackHCIVM
Function        New-AzStackHCIVMVirtualMachine                     1.0.1      Az.StackHCIVM
Function        New-AzStaticWebApp                                 3.2.0      Az.Websites
Function        New-AzStaticWebAppBuildAppSetting                  3.2.0      Az.Websites
Function        New-AzStaticWebAppBuildFunctionAppSetting          3.2.0      Az.Websites
Function        New-AzStaticWebAppCustomDomain                     3.2.0      Az.Websites
Function        New-AzStaticWebAppFunctionAppSetting               3.2.0      Az.Websites
Function        New-AzStaticWebAppSetting                          3.2.0      Az.Websites
Function        New-AzStaticWebAppUserRoleInvitationLink           3.2.0      Az.Websites
Function        New-AzStorageBlobDestinationObject                 5.1.0      Az.Monitor
Function        New-AzStorageMover                                 1.3.0      Az.StorageMover
Function        New-AzStorageMoverAzSmbFileShareEndpoint           1.3.0      Az.StorageMover
Function        New-AzStorageMoverAzStorageContainerEndpoint       1.3.0      Az.StorageMover
Function        New-AzStorageMoverJobDefinition                    1.3.0      Az.StorageMover
Function        New-AzStorageMoverNfsEndpoint                      1.3.0      Az.StorageMover
Function        New-AzStorageMoverProject                          1.3.0      Az.StorageMover
Function        New-AzStorageMoverSmbEndpoint                      1.3.0      Az.StorageMover
Function        New-AzStorageTableDestinationObject                5.1.0      Az.Monitor
Function        New-AzStreamAnalyticsCluster                       2.0.0      Az.StreamAnalytics
Function        New-AzStreamAnalyticsFunction                      2.0.0      Az.StreamAnalytics
Function        New-AzStreamAnalyticsInput                         2.0.0      Az.StreamAnalytics
Function        New-AzStreamAnalyticsJob                           2.0.0      Az.StreamAnalytics
Function        New-AzStreamAnalyticsOutput                        2.0.0      Az.StreamAnalytics
Function        New-AzStreamAnalyticsTransformation                2.0.0      Az.StreamAnalytics
Function        New-AzSubscriptionDiagnosticSetting                5.1.0      Az.Monitor
Function        New-AzSynapseKustoPool                             3.0.5      Az.Synapse
Function        New-AzSynapseKustoPoolAttachedDatabaseConfigurati… 3.0.5      Az.Synapse
Function        New-AzSynapseKustoPoolDatabase                     3.0.5      Az.Synapse
Function        New-AzSynapseKustoPoolDatabasePrincipalAssignment  3.0.5      Az.Synapse
Function        New-AzSynapseKustoPoolDataConnection               3.0.5      Az.Synapse
Function        New-AzSynapseKustoPoolPrincipalAssignment          3.0.5      Az.Synapse
Function        New-AzSyslogDataSourceObject                       5.1.0      Az.Monitor
Function        New-AzUserAssignedIdentity                         1.2.0      Az.ManagedServiceIdentity
Function        New-AzWcfRelay                                     2.0.0      Az.Relay
Function        New-AzWebPubSub                                    2.0.0      Az.SignalR
Function        New-AzWebPubSubCustomCertificate                   2.0.0      Az.SignalR
Function        New-AzWebPubSubCustomDomain                        2.0.0      Az.SignalR
Function        New-AzWebPubSubEventHubEndpointObject              2.0.0      Az.SignalR
Function        New-AzWebPubSubEventNameFilterObject               2.0.0      Az.SignalR
Function        New-AzWebPubSubHub                                 2.0.0      Az.SignalR
Function        New-AzWebPubSubKey                                 2.0.0      Az.SignalR
Function        New-AzWindowsEventLogDataSourceObject              5.1.0      Az.Monitor
Function        New-AzWindowsFirewallLogsDataSourceObject          5.1.0      Az.Monitor
Function        New-AzWvdApplication                               4.3.0      Az.DesktopVirtualization
Function        New-AzWvdApplicationGroup                          4.3.0      Az.DesktopVirtualization
Function        New-AzWvdHostPool                                  4.3.0      Az.DesktopVirtualization
Function        New-AzWvdMsixPackage                               4.3.0      Az.DesktopVirtualization
Function        New-AzWvdRegistrationInfo                          4.3.0      Az.DesktopVirtualization
Function        New-AzWvdScalingPlan                               4.3.0      Az.DesktopVirtualization
Function        New-AzWvdScalingPlanPersonalSchedule               4.3.0      Az.DesktopVirtualization
Function        New-AzWvdScalingPlanPooledSchedule                 4.3.0      Az.DesktopVirtualization
Function        New-AzWvdWorkspace                                 4.3.0      Az.DesktopVirtualization
Function        New-ScriptFileInfo                                 2.2.5      PowerShellGet
Function        oss                                                           
Function        Pause                                                         
Function        prompt                                                        
Function        PSConsoleHostReadLine                              2.3.4      PSReadLine
Function        Publish-Module                                     2.2.5      PowerShellGet
Function        Publish-Script                                     2.2.5      PowerShellGet
Function        Register-AzMigrateProjectTool                      2.3.0      Az.Migrate
Function        Register-AzStackHCI                                2.3.1      Az.StackHCI
Function        Register-AzStaticWebAppUserProvidedFunctionApp     3.2.0      Az.Websites
Function        Register-AzWvdApplicationGroup                     4.3.0      Az.DesktopVirtualization
Function        Register-PSRepository                              2.2.5      PowerShellGet
Function        Remove-AzActionGroup                               5.1.0      Az.Monitor
Function        Remove-AzActivityLogAlert                          5.1.0      Az.Monitor
Function        Remove-AzADAppCredential                           6.16.0     Az.Resources
Function        Remove-AzADAppFederatedCredential                  6.16.0     Az.Resources
Function        Remove-AzADApplication                             6.16.0     Az.Resources
Function        Remove-AzADAppPermission                           6.16.0     Az.Resources
Function        Remove-AzADGroup                                   6.16.0     Az.Resources
Function        Remove-AzADGroupMember                             6.16.0     Az.Resources
Function        Remove-AzADGroupOwner                              6.16.0     Az.Resources
Function        Remove-AzADServicePrincipal                        6.16.0     Az.Resources
Function        Remove-AzADServicePrincipalAppRoleAssignment       6.16.0     Az.Resources
